phase,flt,mag,magerr
249.58409629622474,g,17.281,0.064
250.57882673619315,g,17.241,0.069
250.58125254651532,g,17.329,0.065
250.5836778935045,g,17.23,0.086
250.58610312500969,g,17.302,0.07
250.58853495353833,g,17.301,0.068
251.6109839119017,g,17.134,0.128
251.61342870350927,g,17.197,0.122
251.6158537035808,g,17.218,0.093
251.6182876159437,g,17.265,0.11
251.6207651621662,g,17.11,0.091
252.57804606482387,g,17.475,0.071
252.58047337969765,g,17.316,0.064
252.58294699061662,g,17.351,0.065
252.58537233807147,g,17.31,0.063
252.58779976842925,g,17.35,0.065
253.563071643468,g,17.401,0.063
253.56607685191557,g,17.343,0.062
253.56908495351672,g,17.393,0.063
253.5720901619643,g,17.349,0.062
253.57507650461048,g,17.486,0.071
254.55643333354965,g,17.408,0.063
254.55943275475875,g,17.458,0.067
254.56243715295568,g,17.436,0.064
254.5654631946236,g,17.437,0.065
254.56846770830452,g,17.461,0.065
255.55647210637107,g,17.357,0.063
255.55947789363563,g,17.348,0.062
255.5624810187146,g,17.465,0.067
255.56548495357856,g,17.512,0.067
255.56849074084312,g,17.333,0.063
256.55645266221836,g,17.618,0.071
256.5594627317041,g,17.571,0.069
256.5625256942585,g,17.583,0.069
256.56552731478587,g,17.297,0.061
256.56853182893246,g,17.479,0.066
257.56641597207636,g,17.438,0.065
257.56941597210243,g,17.447,0.065
257.5724883102812,g,17.388,0.063
257.5754877314903,g,17.407,0.063
257.57849085656926,g,17.382,0.063
259.58141006948426,g,17.264,0.059
259.58441956015304,g,17.301,0.06
259.58747488446534,g,17.241,0.058
259.59048726875335,g,17.249,0.059
259.59355335636064,g,17.291,0.06
263.578520138748,g,17.08,0.054
263.5809489581734,g,17.068,0.053
263.58337372681126,g,17.082,0.053
263.5858055553399,g,17.11,0.054
263.58823194447905,g,17.136,0.055
263.59063969925046,g,17.127,0.055
264.56694942107424,g,17.266,0.06
264.5693847220391,g,17.247,0.06
264.5717998840846,g,17.266,0.059
264.5742150461301,g,17.308,0.061
264.57663229154423,g,17.295,0.061
264.57910173619166,g,17.341,0.062
265.56695983791724,g,17.361,0.063
265.5693663195707,g,17.337,0.062
265.5717846066691,g,17.31,0.06
265.57419085642323,g,17.326,0.061
265.57661168975756,g,17.296,0.06
265.57902685180306,g,17.311,0.06
266.5670065972954,g,17.34,0.061
266.5694391205907,g,17.311,0.06
266.5718664349988,g,17.308,0.06
266.5742982639931,g,17.344,0.061
266.57672638911754,g,17.367,0.062
266.5791530092247,g,17.319,0.06
267.55674664350227,g,17.606,0.076
267.5592371528037,g,17.611,0.077
267.5616656248458,g,17.483,0.067
267.56409386591986,g,17.44,0.064
267.566521180328,g,17.486,0.066
267.56895532412454,g,17.506,0.067
270.5784818287939,g,17.627,0.073
270.58090416667983,g,17.61,0.074
270.58332974556834,g,17.787,0.082
270.585812731646,g,17.63,0.074
270.5882406248711,g,17.663,0.075
271.56412083329633,g,17.77,0.082
271.5665460648015,g,17.773,0.084
271.56897997669876,g,17.717,0.076
271.5714687500149,g,17.971,0.1
271.57388321775943,g,17.742,0.077
272.56373356468976,g,18.021,0.112
272.5662129628472,g,17.984,0.099
272.5686381943524,g,17.967,0.095
272.5710670137778,g,17.985,0.102
272.5735586807132,g,17.798,0.086
273.5637412038632,g,17.865,0.085
273.5661694444716,g,17.965,0.096
273.56860335636884,g,18.022,0.094
273.57101840293035,g,18.111,0.095
273.5734523148276,g,18.096,0.098
274.56360312504694,g,18.004,0.097
274.56661620363593,g,18.026,0.1
274.56961550936103,g,17.936,0.088
274.5726113426499,g,18.166,0.1
274.5756143517792,g,18.085,0.097
274.57860578689724,g,18.037,0.091
275.56881238427013,g,18.325,0.111
275.5718211806379,g,18.133,0.103
275.57482569431886,g,18.282,0.114
275.57782500004396,g,18.287,0.108
275.58083599526435,g,18.194,0.101
275.5838361112401,g,18.088,0.097
276.58447280107066,g,18.472,0.176
276.58764768531546,g,18.363,0.127
276.590654282365,g,18.303,0.123
276.59365624981,g,18.674,0.169
276.59665069449693,g,18.268,0.12
276.5996481482871,g,18.219,0.119
277.56666388874874,g,18.327,0.125
277.5696690971963,g,18.459,0.125
277.57266192138195,g,18.347,0.12
277.5756641202606,g,18.298,0.113
277.57866851845756,g,18.113,0.101
278.5666540507227,g,18.239,0.114
278.5696844905615,g,18.594,0.14
278.5726774306968,g,18.668,0.15
278.5756818288937,g,18.632,0.158
278.57867442118004,g,18.44,0.132
280.5672839120962,g,18.744,0.214
280.57027916656807,g,18.905,0.209
280.5732832173817,g,18.473,0.147
280.576285995543,g,18.449,0.17
280.57947962963954,g,19.048,0.208
281.5670546297915,g,19.196,0.305
281.570051967632,g,18.581,0.17
281.573055208195,g,18.8,0.184
281.5760597223416,g,19.051,0.225
281.5790502312593,g,18.826,0.207
282.5797900464386,g,19.247,0.209
282.582800347358,g,19.703,0.295
282.5858045136556,g,19.787,0.415
284.5706893517636,g,19.293,0.221
284.57369664357975,g,19.869,0.315
284.57669606478885,g,19.908,0.321
286.5706896991469,g,20.52,0.745
286.57369421282783,g,20.083,0.433
286.57669027801603,g,19.875,0.269
288.5741725694388,g,20.129,0.457
192.64790902798995,r,16.703,0.056
192.64977673627436,r,16.599,0.053
192.65162164345384,r,16.668,0.055
192.79833368072286,r,16.555,0.054
192.80024247663096,r,16.584,0.054
192.80209502298385,r,16.704,0.057
193.63172083348036,r,16.642,0.051
193.63356539374217,r,16.647,0.05
193.63542071776465,r,16.632,0.05
195.6317495368421,r,16.616,0.05
195.6336208335124,r,16.548,0.049
195.63544872682542,r,16.585,0.049
196.63359594903886,r,16.574,0.049
196.63544652797282,r,16.59,0.049
196.63728946773335,r,16.58,0.049
197.6227115741931,r,16.621,0.05
197.62455752305686,r,16.584,0.049
197.62639918969944,r,16.643,0.05
198.61773946741596,r,16.625,0.05
198.61956898169592,r,16.651,0.05
198.62141562486067,r,16.615,0.05
198.72891122708097,r,16.658,0.051
198.73075289372355,r,16.673,0.051
198.73259675921872,r,16.666,0.051
201.61092824069783,r,16.737,0.053
201.61275972239673,r,16.711,0.052
201.61460810201243,r,16.728,0.052
201.72893564822152,r,16.721,0.052
201.73077800916508,r,16.668,0.051
201.7326203705743,r,16.722,0.052
204.61068912036717,r,16.79,0.053
204.61253078700975,r,16.806,0.054
204.61437534727156,r,16.778,0.053
204.72884074086323,r,16.763,0.053
204.73067743051797,r,16.735,0.052
204.73252083314583,r,16.772,0.053
205.61096331011504,r,16.828,0.054
205.6128128473647,r,16.848,0.054
205.61464733816683,r,16.83,0.054
205.72883379645646,r,16.837,0.055
205.73067974532023,r,16.789,0.054
205.73253344884142,r,16.85,0.055
206.6901604165323,r,16.873,0.055
206.69201053259894,r,16.879,0.056
206.6938435183838,r,16.87,0.056
206.778164814692,r,16.971,0.059
206.7800711807795,r,16.937,0.057
206.7819273150526,r,16.708,0.056
207.59686608798802,r,16.841,0.055
207.59869687492028,r,16.841,0.055
207.60053842607886,r,16.83,0.054
207.68512442149222,r,16.634,0.085
207.68881435180083,r,16.556,0.079
210.61155613418669,r,16.846,0.056
210.6134049766697,r,16.848,0.056
210.61524444445968,r,16.832,0.056
213.6115539353341,r,16.918,0.057
213.61339780082926,r,16.872,0.056
213.61524664331228,r,16.904,0.057
214.61163506936282,r,16.76,0.067
214.61349050933495,r,16.69,0.063
214.61539143510163,r,16.79,0.067
214.72449976857752,r,16.816,0.064
214.72634837962687,r,16.81,0.062
214.7281840275973,r,16.722,0.06
215.61534282425418,r,16.799,0.102
215.62088194442913,r,16.803,0.086
219.5978557872586,r,16.958,0.059
219.5996931712143,r,16.921,0.058
219.60153344925493,r,16.909,0.058
219.6034385417588,r,16.941,0.059
219.60528819449246,r,16.969,0.06
219.67059212969616,r,17.049,0.063
219.67242800910026,r,16.94,0.059
219.67427905090153,r,17.005,0.063
219.67612731503323,r,17.021,0.06
219.67798124998808,r,16.925,0.06
221.60072800936177,r,16.818,0.057
221.60256967600435,r,16.855,0.058
221.6044041668065,r,16.891,0.06
221.60626099538058,r,16.836,0.058
221.60811053263023,r,16.837,0.057
221.67066354164854,r,16.868,0.057
221.67251331033185,r,16.837,0.056
221.6743671298027,r,16.831,0.057
221.67622060189024,r,16.838,0.057
221.67805428244174,r,16.838,0.057
222.59812893532217,r,16.931,0.057
222.59997743042186,r,16.918,0.057
222.60181620391086,r,16.928,0.057
222.6036585648544,r,16.922,0.057
222.60550462966785,r,16.917,0.057
222.67072662012652,r,16.916,0.058
222.67258344916627,r,16.967,0.059
222.6744834491983,r,16.903,0.057
222.67633946752176,r,16.916,0.057
222.67819351842627,r,16.954,0.059
223.65427210647613,r,16.903,0.057
223.65611446741968,r,16.881,0.057
223.65801851870492,r,16.85,0.057
223.6598591436632,r,16.929,0.06
225.5874552084133,r,16.997,0.058
225.58928831014782,r,17.041,0.058
225.59112708317116,r,16.991,0.057
225.59297384275123,r,16.968,0.057
225.5948240738362,r,16.982,0.057
225.64968715282157,r,17.002,0.057
225.65157800912857,r,17.002,0.058
225.6534261573106,r,17.096,0.062
225.65527372667566,r,17.07,0.062
225.65716296294704,r,17.112,0.062
227.5939150461927,r,17.005,0.057
227.59577048616484,r,16.999,0.057
227.5976237268187,r,17.027,0.057
227.59947905084118,r,17.036,0.058
227.6014640047215,r,17.04,0.058
228.63362696766853,r,17.068,0.058
228.6354687497951,r,17.056,0.058
228.63731041643769,r,17.089,0.059
228.6392870368436,r,17.096,0.059
228.64113969914615,r,17.081,0.059
228.6862516202964,r,17.051,0.058
228.68812152789906,r,17.048,0.059
228.6899681710638,r,17.084,0.06
228.69188136560842,r,17.031,0.058
228.69373530102894,r,17.033,0.058
229.58793680556118,r,17.072,0.059
229.58977870363742,r,17.057,0.059
229.59162465296686,r,17.085,0.06
229.59348078723997,r,17.081,0.06
229.59533553244546,r,17.04,0.059
229.6497934027575,r,17.056,0.058
229.65162361133844,r,17.064,0.059
229.65352800907567,r,17.106,0.06
229.65538205998018,r,17.058,0.059
229.65722800930962,r,17.129,0.061
230.64960185205564,r,17.127,0.06
230.6514599537477,r,17.131,0.06
230.65331388870254,r,17.121,0.06
230.65516203688458,r,17.17,0.062
230.6570045137778,r,17.135,0.06
231.57726238435134,r,17.164,0.063
231.57912280084565,r,17.144,0.061
231.58097847225145,r,17.1,0.061
231.58285601856187,r,17.19,0.064
231.5846925927326,r,17.102,0.061
232.63213252322748,r,17.039,0.06
232.63455625018105,r,17.077,0.06
232.6369843748398,r,17.066,0.059
232.63941249996424,r,17.115,0.061
233.56971469894052,r,16.984,0.057
233.5721356482245,r,17.001,0.058
233.5745640047826,r,17.01,0.058
233.5771856480278,r,17.022,0.058
235.64432037016377,r,17.09,0.061
235.64675497682765,r,17.227,0.065
235.64918182883412,r,17.215,0.064
235.6516532409005,r,17.252,0.066
236.6577285877429,r,17.114,0.06
236.66015324089676,r,17.122,0.06
236.66259363433346,r,17.115,0.06
236.66503009246662,r,17.133,0.061
237.68716805567965,r,17.163,0.062
237.6896128472872,r,17.063,0.059
237.6920265047811,r,17.166,0.062
237.69445972237736,r,17.181,0.062
238.6456644674763,r,17.174,0.062
238.64814919000491,r,17.153,0.062
238.65056643495336,r,17.135,0.061
238.6529924767092,r,17.116,0.06
240.58598437486216,r,17.132,0.06
240.58841747697443,r,17.158,0.061
240.59089571749792,r,17.139,0.06
240.59332523168996,r,17.118,0.06
240.59594074077904,r,17.118,0.06
240.65780358808115,r,17.257,0.081
240.66022372664884,r,17.29,0.085
240.66283611115068,r,17.177,0.066
240.6652685184963,r,17.113,0.061
240.66769444430247,r,17.205,0.064
241.59258680557832,r,17.169,0.07
241.59499259246513,r,17.295,0.074
241.59747627330944,r,17.138,0.069
241.59989212965593,r,17.491,0.086
241.60238310182467,r,17.213,0.071
247.6220057872124,r,17.108,0.06
247.62443032395095,r,17.08,0.061
247.62685972219333,r,17.147,0.062
247.62927777785808,r,17.155,0.063
247.63189664343372,r,17.064,0.06
248.6080442131497,r,17.101,0.062
248.61048969905823,r,17.126,0.062
248.61310752294958,r,17.109,0.062
248.61553923599422,r,17.08,0.061
248.6179653936997,r,17.14,0.063
249.58897858811542,r,17.221,0.068
249.59141250001267,r,17.22,0.066
249.59383842581883,r,17.136,0.062
249.5964564816095,r,17.202,0.064
250.59106053225696,r,17.176,0.067
250.59348865738139,r,17.237,0.069
250.5959681714885,r,17.203,0.068
250.59838171303272,r,17.211,0.066
250.6008343747817,r,17.223,0.068
251.62341851834208,r,17.426,0.111
251.62586469901726,r,16.976,0.117
251.62829293962568,r,17.077,0.106
251.6307736109011,r,17.171,0.097
251.63320034742355,r,17.433,0.1
252.590248726774,r,17.215,0.065
252.59266898129135,r,17.209,0.064
252.59527905099094,r,17.278,0.066
252.59770740754902,r,17.23,0.065
252.60015729162842,r,17.28,0.066
253.57812627311796,r,17.224,0.064
253.58055219892412,r,17.313,0.068
253.58298391196877,r,17.31,0.068
253.5854099537246,r,17.301,0.066
253.58784340275452,r,17.309,0.068
254.57152627315372,r,17.395,0.07
254.57394074089825,r,17.29,0.067
254.57636678218842,r,17.292,0.066
254.57878622692078,r,17.349,0.067
254.5812143520452,r,17.343,0.067
255.57152337953448,r,17.205,0.071
255.57394432881847,r,17.318,0.082
255.57636296283454,r,17.501,0.117
255.5787961804308,r,17.412,0.105
255.58122210670263,r,17.361,0.084
256.571559375152,r,17.379,0.069
256.5739746526815,r,17.381,0.069
256.57639421289787,r,17.322,0.067
256.57888437481597,r,17.33,0.067
256.58129803230986,r,17.341,0.067
257.58151851873845,r,17.323,0.067
257.58398993033916,r,17.278,0.065
257.58641655091196,r,17.301,0.066
257.5888317129575,r,17.312,0.066
257.5912388889119,r,17.299,0.065
259.5966204861179,r,17.229,0.064
259.599037847016,r,17.243,0.064
259.6014549769461,r,17.178,0.063
259.60387372691184,r,17.264,0.065
259.60634351847693,r,17.133,0.062
263.59310104185715,r,17.136,0.061
263.5955212963745,r,17.17,0.062
263.59801226854324,r,17.072,0.059
263.6004406251013,r,17.13,0.06
263.60285937506706,r,17.086,0.059
263.6053423611447,r,17.114,0.06
264.58155162027106,r,17.194,0.064
264.58398032421246,r,17.198,0.066
264.58641446754336,r,17.242,0.068
264.5888424767181,r,17.253,0.067
264.59125868044794,r,17.315,0.068
264.59371053241193,r,17.229,0.065
265.5814744210802,r,17.258,0.065
265.5838996525854,r,17.33,0.067
265.5863770833239,r,17.28,0.065
265.5888240742497,r,17.279,0.066
265.59124490758404,r,17.276,0.065
265.59366284729913,r,17.202,0.063
266.58161504613236,r,17.302,0.065
266.58403530111536,r,17.361,0.067
266.5865045138635,r,17.399,0.069
266.58891990734264,r,17.318,0.066
266.59136967593804,r,17.318,0.065
266.5939762732014,r,17.371,0.067
267.5714745372534,r,17.441,0.071
267.5738961803727,r,17.438,0.07
267.57632141187787,r,17.42,0.073
267.57874305546284,r,17.455,0.071
267.58135671308264,r,17.427,0.07
267.58377766190097,r,17.449,0.071
270.5907019674778,r,17.596,0.078
270.59319108817726,r,17.671,0.08
270.5956201390363,r,17.627,0.077
270.5980359953828,r,17.643,0.08
270.60064108809456,r,17.589,0.076
271.57634131936356,r,17.614,0.081
271.5788188655861,r,17.677,0.084
271.5812390046194,r,17.699,0.087
271.58365717576817,r,17.534,0.077
271.5860916664824,r,17.688,0.086
272.5760135417804,r,17.71,0.091
272.57843379629776,r,17.927,0.104
272.58087696740404,r,17.558,0.087
272.58330509252846,r,17.675,0.096
272.5857333331369,r,18.197,0.13
273.57590798614547,r,17.846,0.087
273.5783908562735,r,17.976,0.098
273.58099456038326,r,18.04,0.1
273.5834363424219,r,17.929,0.095
273.5858678240329,r,17.929,0.094
274.5839806711301,r,17.988,0.097
274.58700925903395,r,18.136,0.1
274.5902026621625,r,17.991,0.094
274.5932103008963,r,18.053,0.098
274.59620312508196,r,18.005,0.095
274.5992553238757,r,17.923,0.093
275.58705000020564,r,18.059,0.1
275.59005775442347,r,18.004,0.093
275.59306296287104,r,18.028,0.1
275.5961273149587,r,18.452,0.131
275.5991332177073,r,18.235,0.112
275.6021326389164,r,17.861,0.098
276.56644571758807,r,18.212,0.114
276.5694379629567,r,18.084,0.136
276.57243773154914,r,18.083,0.115
276.5754299769178,r,18.232,0.116
276.5784293981269,r,18.669,0.172
276.5814336803742,r,18.409,0.156
282.5707542821765,r,18.916,0.208
282.57374861091375,r,18.985,0.228
282.5767424767837,r,18.843,0.185
290.5742585649714,r,20.178,0.698
290.5772568285465,r,20.331,0.616
290.5802620369941,r,19.757,0.362
193.63736712979153,i,16.394,0.041
193.63921319460496,i,16.387,0.04
193.64106655074283,i,16.324,0.039
195.63738645846024,i,16.283,0.039
195.63923182850704,i,16.282,0.038
195.6410828703083,i,16.264,0.038
196.6392387729138,i,16.292,0.038
196.64109571743757,i,16.281,0.038
196.64294456038624,i,16.259,0.038
197.62835370376706,i,16.287,0.039
197.63019907427952,i,16.29,0.039
197.63206655113026,i,16.306,0.04
198.62335775466636,i,16.388,0.04
198.62520671309903,i,16.371,0.04
198.62725196778774,i,16.39,0.041
201.61655057873577,i,16.412,0.042
201.61838217591867,i,16.428,0.042
201.62025046302006,i,16.398,0.041
204.61630868073553,i,16.483,0.042
204.61814965261146,i,16.457,0.041
204.61999641219154,i,16.473,0.042
204.73439722228795,i,16.492,0.042
204.73624467570335,i,16.518,0.043
204.7380984951742,i,16.519,0.043
205.6165237268433,i,16.626,0.045
205.61835243040696,i,16.555,0.044
205.6202590279281,i,16.635,0.046
205.734416319523,i,16.551,0.045
205.7362520834431,i,16.519,0.045
205.73809456033632,i,16.566,0.045
206.6957776620984,i,16.587,0.045
206.69761793967336,i,16.571,0.045
206.69946539355442,i,16.658,0.047
206.7838108795695,i,16.916,0.071
206.78565428219736,i,16.992,0.066
206.7874971064739,i,16.732,0.059
207.60247129620984,i,16.598,0.046
207.60431944439188,i,16.589,0.045
207.60616481490433,i,16.58,0.045
207.6907592592761,i,16.482,0.103
207.692590856459,i,16.251,0.063
210.61713055567816,i,16.443,0.044
210.6189660881646,i,16.478,0.045
210.62087175948545,i,16.474,0.044
213.61712662037462,i,16.591,0.046
213.61896249977872,i,16.594,0.047
213.62087743077427,i,16.602,0.047
214.61726053245366,i,16.811,0.104
214.61911423597485,i,16.598,0.071
214.62096678232774,i,16.505,0.062
214.73013333324343,i,16.384,0.064
214.73198796296492,i,16.591,0.073
214.73383622663096,i,16.369,0.061
215.62479803245515,i,16.797,0.068
215.62663958314806,i,16.708,0.064
215.62853252328932,i,16.761,0.069
215.63038217602298,i,16.774,0.072
215.6322288196534,i,16.81,0.077
221.6100461804308,i,16.595,0.046
221.61209155106917,i,16.558,0.046
221.61394699057564,i,16.615,0.048
221.61579004628584,i,16.563,0.045
221.61770231463015,i,16.59,0.046
221.67994293989614,i,16.567,0.046
221.681796874851,i,16.492,0.045
221.6836508102715,i,16.545,0.045
221.685505555477,i,16.583,0.046
221.68756828689948,i,16.517,0.044
222.60745601868257,i,16.58,0.045
222.60949270846322,i,16.568,0.044
222.61132719926536,i,16.567,0.044
222.61317569436505,i,16.574,0.044
222.61508669005707,i,16.596,0.045
222.68013773160055,i,16.659,0.048
222.68200613418594,i,16.602,0.046
222.68384780082852,i,16.609,0.047
222.68588298605755,i,16.595,0.047
222.68773692147806,i,16.571,0.046
223.6617384259589,i,16.63,0.05
223.6636438658461,i,16.622,0.054
223.6654905094765,i,16.642,0.059
223.6673321761191,i,16.619,0.052
225.59676111117005,i,16.711,0.049
225.59861006960273,i,16.717,0.047
225.60048344917595,i,16.767,0.049
225.60231504635885,i,16.778,0.049
225.60428750002757,i,16.719,0.048
225.6590487267822,i,16.797,0.049
225.660893865861,i,16.712,0.049
225.66278854152188,i,16.691,0.048
225.66464097239077,i,16.73,0.048
225.6665981481783,i,16.746,0.049
227.60334618063644,i,16.821,0.05
227.60520798619837,i,16.788,0.048
227.60709953680634,i,16.74,0.047
227.60894768498838,i,16.77,0.048
227.61080601857975,i,16.738,0.048
228.64302175911143,i,16.802,0.049
228.64493344910443,i,16.768,0.048
228.64678298588842,i,16.835,0.049
228.64862893521786,i,16.869,0.05
228.650535648223,i,16.785,0.048
228.69561030110344,i,16.796,0.049
228.6974569442682,i,16.843,0.05
228.69936724519357,i,16.8,0.049
228.7012226851657,i,16.817,0.049
228.7030679397285,i,16.786,0.049
229.59728333353996,i,16.843,0.051
229.59913506964222,i,16.912,0.052
229.6009768517688,i,16.855,0.051
229.60294629633427,i,16.9,0.052
229.60479097208008,i,16.767,0.048
229.65916215255857,i,16.838,0.051
229.66101828683168,i,16.834,0.051
229.66298865759745,i,16.778,0.049
229.66484270850196,i,16.74,0.048
229.66672048624605,i,16.765,0.048
230.65900138905272,i,16.831,0.049
230.66083229146898,i,16.875,0.051
230.6626746528782,i,16.846,0.05
230.66451701382175,i,16.807,0.048
230.6663608797826,i,16.821,0.049
231.5867668981664,i,16.868,0.051
231.58862881921232,i,16.868,0.053
231.5904807872139,i,16.838,0.052
231.5923348381184,i,16.868,0.053
231.59418796282262,i,16.847,0.051
232.64193877298385,i,16.792,0.049
232.6443850696087,i,16.806,0.05
232.64700960647315,i,16.786,0.05
232.64943622704595,i,16.763,0.049
233.57964849518612,i,16.682,0.046
233.58207511575893,i,16.585,0.044
233.58449745364487,i,16.587,0.044
233.5869236108847,i,16.699,0.047
235.6541151618585,i,16.805,0.051
235.6567204860039,i,16.803,0.05
235.65913483779877,i,16.757,0.049
235.66157060163096,i,16.771,0.049
236.66767557850108,i,16.79,0.048
236.6701130787842,i,16.751,0.047
236.672539814841,i,16.721,0.047
236.67496284702793,i,16.743,0.049
237.69691967591643,i,16.772,0.049
237.69933692133054,i,16.794,0.05
237.70177002297714,i,16.869,0.053
237.70420185197145,i,16.843,0.052
238.6556401620619,i,16.794,0.049
238.65806608786806,i,16.605,0.046
238.6604826389812,i,16.829,0.05
238.66296064807102,i,16.831,0.051
240.59839097224176,i,16.836,0.05
240.6008609952405,i,16.839,0.05
240.6032746527344,i,16.844,0.049
240.60576562490314,i,16.808,0.049
240.6081915507093,i,16.839,0.049
240.61068310169503,i,16.882,0.05
240.67016307869926,i,16.779,0.05
240.67261840263382,i,16.871,0.052
240.6750320601277,i,16.939,0.053
240.67745081009343,i,16.866,0.052
240.67987094912678,i,16.905,0.054
240.6822971063666,i,16.878,0.052
241.6048386571929,i,16.834,0.066
241.6072725695558,i,16.775,0.077
241.6097122686915,i,16.915,0.096
241.61214548628777,i,16.395,0.084
241.6147607639432,i,16.351,0.097
241.6171781248413,i,16.455,0.143
247.63436076371,i,16.784,0.051
247.63678680546582,i,16.729,0.049
247.6392576387152,i,16.753,0.05
247.641684953589,i,16.862,0.054
247.64411307871342,i,16.783,0.05
247.64660185202956,i,16.845,0.051
248.62048749998212,i,16.609,0.047
248.622922106646,i,16.879,0.053
248.62535023130476,i,16.754,0.049
248.6277761575766,i,16.749,0.05
248.63020949065685,i,16.786,0.051
248.63263622671366,i,16.797,0.052
249.59891712944955,i,16.819,0.051
249.60136261582375,i,16.859,0.052
249.60378206009045,i,16.714,0.05
249.60619571758434,i,16.777,0.049
249.6086771991104,i,16.747,0.05
249.6111028934829,i,16.781,0.05
250.60328275477514,i,16.887,0.055
250.60570219904184,i,16.907,0.054
250.60817083343863,i,16.838,0.055
250.61059097200632,i,16.903,0.054
250.61300231469795,i,16.915,0.06
250.61542106466368,i,16.874,0.056
251.63565798616037,i,17.056,0.116
251.63813009252772,i,17.002,0.093
251.64054456027225,i,17.122,0.085
251.6429762733169,i,16.889,0.068
251.6455895830877,i,16.906,0.066
251.64802326401696,i,16.727,0.062
252.6026763888076,i,16.94,0.053
252.60510358819738,i,16.914,0.053
252.6075319442898,i,17.016,0.055
252.6099449074827,i,16.996,0.055
252.61235358798876,i,16.956,0.054
252.61483078682795,i,16.934,0.054
253.59036828717217,i,17.041,0.059
253.59279641183093,i,17.025,0.057
253.5952241900377,i,16.954,0.054
253.59765127301216,i,17.041,0.057
253.6002646991983,i,16.89,0.054
253.60269930539653,i,16.905,0.054
254.58372777793556,i,17.059,0.057
254.58615358779207,i,17.016,0.057
254.58877627318725,i,16.954,0.054
254.59120347211137,i,16.973,0.054
254.59361932892352,i,16.974,0.055
254.59602569462731,i,16.935,0.053
255.58374050911516,i,17.169,0.127
255.586176388897,i,17.315,0.156
255.58858148148283,i,17.275,0.146
255.59118831017986,i,16.765,0.078
255.5936091435142,i,16.98,0.083
255.59604016225785,i,16.963,0.083
256.5837506945245,i,17.034,0.057
256.58620555559173,i,17.057,0.057
256.5886266203597,i,17.059,0.061
256.5910518518649,i,17.07,0.06
256.59347361093387,i,17.128,0.06
256.5959499999881,i,17.061,0.06
257.59369513904676,i,16.995,0.055
257.59618599526584,i,17.044,0.056
257.59879756951705,i,16.989,0.054
257.6012150463648,i,16.988,0.054
257.6036487268284,i,16.948,0.054
257.606134143658,i,16.952,0.053
259.608803472016,i,16.815,0.05
259.6114199073054,i,16.764,0.049
259.61385474540293,i,16.82,0.051
259.6162805557251,i,16.818,0.051
259.61870717583224,i,16.821,0.051
259.6211418979801,i,16.88,0.058
263.60800381936133,i,16.54,0.043
263.6104312501848,i,16.558,0.044
263.6128369211219,i,16.655,0.046
263.6152773150243,i,16.702,0.047
263.617696759291,i,16.656,0.046
263.62012546276674,i,16.684,0.047
264.59617326408625,i,16.851,0.053
264.5987964118831,i,16.675,0.049
264.6012223381549,i,16.844,0.058
264.6036418983713,i,16.781,0.052
264.60613287054,i,16.779,0.052
264.6085587963462,i,16.864,0.054
265.5963135417551,i,16.851,0.054
265.59874675935134,i,16.929,0.056
265.60115891182795,i,16.927,0.055
265.60358344903216,i,16.905,0.059
265.60600648168474,i,16.947,0.055
265.608439120464,i,16.929,0.054
266.5964390048757,i,16.95,0.053
266.59886134276167,i,16.96,0.053
266.60128738405183,i,17.008,0.056
266.60370393516496,i,17.025,0.056
266.60613854182884,i,17.081,0.058
266.6085519674234,i,17.123,0.065
267.58623680565506,i,17.088,0.061
267.5886693284847,i,17.131,0.059
267.59109965292737,i,17.129,0.059
267.5935299769044,i,17.175,0.063
267.5960064814426,i,17.174,0.062
267.5984339118004,i,17.198,0.065
270.6031068288721,i,17.39,0.07
270.60553923621774,i,17.455,0.074
270.60801724530756,i,17.503,0.077
271.58874155115336,i,17.612,0.082
271.5911696758121,i,17.7,0.087
271.59360208315775,i,17.692,0.088
271.59601724520326,i,17.816,0.103
271.5984388887882,i,17.686,0.087
272.5883873840794,i,17.676,0.101
272.5908134258352,i,17.732,0.109
272.59322060178965,i,18.177,0.177
272.5956534720026,i,18.087,0.148
272.5980796297081,i,18.059,0.148
273.58832835638896,i,17.73,0.088
273.59076307853684,i,17.618,0.086
273.59317812509835,i,17.724,0.089
273.59579618042335,i,17.56,0.08
273.59822870371863,i,17.477,0.081
279.34590855333954,r,18.362,0.054
284.34014984965324,r,18.691,0.03
